Threshold,suffix,ratio,offset,order,recursive
0.9,CHEMBL3979_EC50_fp_RDKIT,0.8875878220140515,0.0,increasing_sum,False
0.9,CHEMBL238_Ki_fp_RDKIT,0.6804511278195489,0.0,increasing_sum,False
0.9,CHEMBL244_Ki_fp_ECFP,0.8571428571428571,0.0,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_ECFP,0.8333333333333334,0.0,increasing_sum,False
0.9,CHEMBL237_Ki_fp_ECFP,0.9210526315789473,0.0,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_ECFP,1.0,0.0,increasing_sum,False
0.9,CHEMBL231_Ki_fp_RDKIT,0.9591836734693877,0.0,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_ECFP,-1.0,0.0,increasing_sum,False
0.9,CHEMBL234_Ki_fp_RDKIT,0.8185840707964602,0.0,increasing_sum,False
0.9,CHEMBL233_Ki_fp_RDKIT,0.9620292083013067,0.0,increasing_sum,False
0.9,CHEMBL235_EC50_fp_RDKIT,0.8520710059171598,0.0,increasing_sum,False
0.9,CHEMBL239_EC50_fp_RDKIT,0.8406779661016949,0.0,increasing_sum,False
0.9,CHEMBL204_Ki_fp_RDKIT,0.8817635270541082,0.0,increasing_sum,False
0.9,CHEMBL264_Ki_fp_RDKIT,0.9096916299559471,0.0,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_RDKIT,0.7518248175182481,0.0,increasing_sum,False
0.9,CHEMBL237_Ki_fp_RDKIT,0.9000342114266164,0.0,increasing_sum,False
0.9,CHEMBL219_Ki_fp_RDKIT,0.8489795918367347,0.0,increasing_sum,False
0.9,CHEMBL287_Ki_fp_ECFP,0.7666666666666667,0.0,increasing_sum,False
0.9,CHEMBL233_Ki_fp_ECFP,0.8867924528301887,0.0,increasing_sum,False
0.9,CHEMBL214_Ki_fp_RDKIT,0.846517119244392,0.0,increasing_sum,False
0.9,CHEMBL204_Ki_fp_ECFP,0.9,0.0,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_RDKIT,0.9618528610354223,0.1,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_RDKIT,0.9889705882352942,0.1,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_ECFP,-1.0,0.1,increasing_sum,False
0.9,CHEMBL237_EC50_fp_ECFP,0.9333333333333333,0.1,increasing_sum,False
0.9,CHEMBL228_Ki_fp_MACCS,0.8753861997940268,0.1,increasing_sum,False
0.9,CHEMBL262_Ki_fp_RDKIT,0.9587628865979382,0.1,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_MACCS,0.9305263157894736,0.1,increasing_sum,False
0.9,CHEMBL236_Ki_fp_MACCS,0.7888357256778309,0.1,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_RDKIT,0.9133489461358314,0.1,increasing_sum,False
0.9,CHEMBL238_Ki_fp_RDKIT,0.9924812030075187,0.1,increasing_sum,False
0.9,CHEMBL218_EC50_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_RDKIT,0.9684684684684685,0.1,increasing_sum,False
0.9,CHEMBL235_EC50_fp_RDKIT,0.9151873767258383,0.1,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_ECFP,0.9166666666666666,0.1,increasing_sum,False
0.9,CHEMBL204_Ki_fp_MACCS,0.8490318345914014,0.1,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_ECFP,0.0,0.1,increasing_sum,False
0.9,CHEMBL244_Ki_fp_MACCS,0.8635851183765502,0.1,increasing_sum,False
0.9,CHEMBL262_Ki_fp_ECFP,-1.0,0.1,increasing_sum,False
0.9,CHEMBL239_EC50_fp_MACCS,0.8030623020063358,0.1,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_RDKIT,0.7631578947368421,0.1,increasing_sum,False
0.9,CHEMBL235_EC50_fp_MACCS,0.7919407894736842,0.1,increasing_sum,False
0.9,CHEMBL287_Ki_fp_MACCS,0.886039886039886,0.1,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_MACCS,0.9248554913294798,0.1,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_RDKIT,0.9016393442622951,0.1,increasing_sum,False
0.9,CHEMBL238_Ki_fp_MACCS,0.9060402684563759,0.1,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_RDKIT,0.8827292110874201,0.1,increasing_sum,False
0.9,CHEMBL244_Ki_fp_ECFP,0.9142857142857143,0.1,increasing_sum,False
0.9,CHEMBL231_Ki_fp_MACCS,0.9358108108108109,0.1,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_MACCS,0.9299501867995019,0.1,increasing_sum,False
0.9,CHEMBL219_Ki_fp_MACCS,0.7600724309642373,0.1,increasing_sum,False
0.9,CHEMBL228_Ki_fp_ECFP,0.8571428571428571,0.1,increasing_sum,False
